DatabaseName;ModelCode;EntityClassCode;EntityStereoType;Comment
FBI_CORE_HR_CORE_P;AL2_CDP-HR_DIM_PDM;V_INTF_HR_CDP_DIM_EmployeeSubGroup_ATTR;Dimension View;Attribute View for HR CDP  for EmployeeSubGroup
FBI_CORE_HR_CORE_P;AL2_CDP-HR_DIM_PDM;V_INTF_HR_CDP_DIM_IsLeasing;Dimension View;Dimensional View for HR CDP  for Leasing Information
FBI_CORE_HR_CORE_P;AL2_CDP-HR_DIM_PDM;V_INTF_HR_CDP_DIM_IsLeasing_ATTR;Dimension View;Attribute View for HR CDP  for Leasing Information
FBI_CORE_HR_CORE_P;AL2_CDP-HR_DIM_PDM;V_INTF_HR_CDP_DIM_Location;Dimension View;Dimensional View for HR CDP  for Location
FBI_CORE_HR_CORE_P;AL2_CDP-HR_DIM_PDM;V_INTF_HR_CDP_DIM_Location_ATTR;Dimension View;Attribute View for HR CDP  for Location
FBI_CORE_HR_CORE_P;AL2_CDP-HR_Fact_PDM;V_INTF_HR_CDP_FACT_MonthlySnapshot_LSCond;Fact View;
FBI_CORE_HR_CORE_P;AL2_CDP-HR_Fact_PDM;V_INTF_HR_CDP_FACT_MonthlySnapshot_V2;Fact View;
FBI_CORE_HR_CORE_P;AL2_CDP-HR_Fact_PDM;V_INTF_HR_CDP_FACT_Plan;Fact View;
FBI_CORE_CORE_P;AL2_CIVS_DIM_PDM;V_BusinessDevision_V1_IDIM1;Dimension View;
FBI_CORE_CORE_P;AL2_CIVS_DIM_PDM;V_CompanyCode_V1_IDIM1;Dimension View;
FBI_CORE_CORE_P;AL2_CIVS_DIM_PDM;V_Currency_V1_IDIM1;Dimension View;
FBI_CORE_CORE_P;AL2_CIVS_DIM_PDM;V_Material_V1_IDIM1;Dimension View;
FBI_CORE_CORE_P;AL2_CIVS_DIM_PDM;V_Plant_V1_IDIM1;Dimension View;
FBI_CORE_CORE_P;AL2_CIVS_DIM_PDM;V_ProfitCenter_V1_IDIM1;Dimension View;
FBI_CORE_CORE_P;AL2_COREWriter_PDM;V_INTF_CompanyCode;Rule Zone View;Validate white listed Company Codes
FBI_CORE_CORE_P;AL2_COREWriter_PDM;V_INTF_CompanyCodeP2PDataTableIsReadyForInput;Rule Zone View;
FBI_CORE_CORE_P;AL2_COREWriter_PDM;V_INTF_COPlanDataTableIsReadyForInput;Rule Zone View;
FBI_CORE_CORE_P;AL2_COREWriter_PDM;V_INTF_COPlanValidationCostCenter;Rule Zone View;Validation view for CostCenter.   Source for Controlling Area, Object and CO Area Currency
FBI_CORE_CORE_P;AL2_COREWriter_PDM;V_INTF_COPlanValidationCostElement;Rule Zone View;Validation view for Cost Element. 
FBI_CORE_CORE_P;AL2_COREWriter_PDM;V_INTF_COPlanValidationDebitCredit;Rule Zone View;Validation view for Debit Credit
FBI_CORE_CORE_P;AL2_COREWriter_PDM;V_INTF_COPlanValidationScenario;Rule Zone View;Validation view for Scenario
FBI_CORE_CORE_P;AL2_COREWriter_PDM;V_INTF_COPlanValidationYear;Rule Zone View;Validation view for Year
FBI_CORE_CORE_P;AL2_COREWriter_PDM;V_INTF_GLAccountMappingAS2POE_ValidationASAccount;Rule Zone View;This view is to validate GLAccount from AS systems GP1 (I3)  and GP7 (O5).  
FBI_CORE_CORE_P;AL2_COREWriter_PDM;V_INTF_GLAccountMappingAS2POE_ValidationPOEAccount;Rule Zone View;This view is to validate GLAccount from POE.
FBI_CORE_CORE_P;AL2_COREWriter_PDM;V_INTF_GLAccountMappingAS2POETableIsReadyForInput;Rule Zone View;
FBI_CORE_CORE_P;AL2_COREWriter_PDM;V_INTF_P2PValidationCompanyCode;Rule Zone View;This view is to validate the Company Codes uploaded by CORE.Writer for KPI Readiness P2P.
FBI_CORE_CORE_P;AL2_COREWriter_PDM;V_INTF_PlantCode;Rule Zone View;Validate white listed Plant Codes
FBI_CORE_HR_CORE_P;AL2_COREWriter-HR_PDM;V_INTF_HR_DataValidationCostCenter;Rule Zone View;Data Validation view for CORE.Writer for CostCenter
FBI_CORE_HR_CORE_P;AL2_COREWriter-HR_PDM;V_INTF_HR_DataValidationDirectIndirect;Rule Zone View;Data Validation view for CORE.Writer for Direct/Indirect Field
FBI_CORE_HR_CORE_P;AL2_COREWriter-HR_PDM;V_INTF_HR_DataValidationEmployeeGroup;Rule Zone View;Data Validation view for CORE.Writer for Employee Group
FBI_CORE_HR_CORE_P;AL2_COREWriter-HR_PDM;V_INTF_HR_DataValidationEmployeeStatus;Rule Zone View;Data Validation view for CORE.Writer for Organizational Office
FBI_CORE_HR_CORE_P;AL2_COREWriter-HR_PDM;V_INTF_HR_DataValidationIsLeasing;Rule Zone View;Data Validation view for CORE.Writer for Is Leasing field
FBI_CORE_HR_CORE_P;AL2_COREWriter-HR_PDM;V_INTF_HR_DataValidationOrganizationalOffice;Rule Zone View;Data Validation view for CORE.Writer for Organizational Office
FBI_CORE_HR_CORE_P;AL2_COREWriter-HR_PDM;V_INTF_HR_DataValidationScenario;Rule Zone View;Data Validation view for CORE.Writer for Scenario
FBI_CORE_HR_CORE_P;AL2_COREWriter-HR_PDM;V_INTF_HR_TargetDataTableIsReadyForInput;Rule Zone View;
FBI_CORE_CORE_P;AL2_Costing_DIM_PDM;V_Account_V1_IDIM1;Dimension View;
FBI_CORE_CORE_P;AL2_Costing_DIM_PDM;V_Costing_V1_IDIM1_G4;Dimension View;
FBI_CORE_CORE_P;AL2_Costing_DIM_PDM;V_MaterialPlant_V1_IDIM1_G4;Dimension View;
FBI_CORE_CORE_P;AL2_Costing_DIM_PDM;V_OverheadGroup_V1_IDIM1;Dimension View;
FBI_CORE_CORE_P;AL2_Costing_DIM_PDM;V_Plant_V1_IDIM1;Dimension View;
FBI_CORE_CORE_P;AL2_Costing_DIM_PDM;V_ProfitCenter_V1_IDIM1;Dimension View;
FBI_CORE_CORE_P;AL2_Costing_Fact_PDM;V_CostingCostComponents_V1_IFCT0_G4;Fact View;
FBI_CORE_CORE_P;AL2_Costs_DIM_PDM;DimDate;Rule Zone View;
FBI_CORE_CORE_P;AL2_Costs_DIM_PDM;DimFiscalYearPeriod;Rule Zone View;
FBI_CORE_CORE_P;AL2_Costs_DIM_PDM;V_BridgeCostCenterToFact_V3_IDIM1;Rule Zone View;
FBI_CORE_CORE_P;AL2_Costs_DIM_PDM;V_BridgeCostElementToFact_V3_IDIM1;Rule Zone View;
FBI_CORE_CORE_P;AL2_Costs_DIM_PDM;V_BridgeCostsJunkToFact_V3_IDIM1;Rule Zone View;Bridge holding unique values for Dim Costs Junk
FBI_CORE_CORE_P;AL2_Costs_DIM_PDM;V_BridgeCostsJunkToFact_V4_IDIM1;Rule Zone View;Bridge holding unique values for Dim Costs Junk
FBI_CORE_CORE_P;AL2_Costs_DIM_PDM;V_CompanyCode_V1_IDIM1;Dimension View;
FBI_CORE_CORE_P;AL2_Costs_DIM_PDM;V_CostCenter_V5_IDIM1;Rule Zone View;CostCenter Dimension incl. all available hierarchies incl. Responsible Organizational Office
FBI_CORE_CORE_P;AL2_Costs_DIM_PDM;V_CostElement_V4_IDIM1;Rule Zone View;
FBI_CORE_CORE_P;AL2_Costs_DIM_PDM;V_CostsJunk_V3_IDIM1;Rule Zone View;Junk-Dimension contains:        - DebitCredit         - Statistical Indicator        - PartnerObjectType        -> Each object incl. Texts        -> Texts in different Languages as rows
FBI_CORE_CORE_P;AL2_Costs_DIM_PDM;V_CostsJunk_V4_IDIM1;Rule Zone View;Junk-Dimension contains:        - DebitCredit         - Statistical Indicator        - PartnerObjectType        -> Each object incl. Texts        -> Texts in different Languages as rows
FBI_CORE_CORE_P;AL2_Costs_DIM_PDM;V_LanguageCode_V2_IDIM1;Rule Zone View;View used for the selektion of the Language
FBI_CORE_CORE_P;AL2_Costs_DIM_PDM;V_OrganizationalOffice_V1_IDIM1;Rule Zone View;Organizational Office Dimension
FBI_CORE_CORE_P;AL2_Costs_DIM_PDM;V_PartnerObject_V2_IDIM1;Rule Zone View;
FBI_CORE_CORE_P;AL2_Costs_DIM_PDM;V_RefCostCenterReportingCurrency_V1_IREF0;Rule Zone View;Reference view for ReportingCurrency in CostCenter reporting
FBI_CORE_CORE_P;AL2_Costs_DIM_PDM;V_RefCostCenterReportingScenarioBP_V1_IREF0;Rule Zone View;Reference view for BP-Scenarios in CostCenter reporting 
FBI_CORE_CORE_P;AL2_Costs_DIM_PDM;V_RefCostCenterReportingScenarioCF_V1_IREF0;Rule Zone View;Reference view for CF-Scenarios in CostCenter reporting 
FBI_CORE_CORE_P;AL2_Costs_DIM_PDM;V_RefMonthScenario_V1_IREF0;Rule Zone View;Reference view for Months/Scenarios in reporting
FBI_CORE_CORE_P;AL2_Costs_DIM_PDM;V_RefMTDYTD_V1_IREF0;Rule Zone View;Hard-coded reference view for KPI naming in reporting
FBI_CORE_CORE_P;AL2_Costs_DIM_PDM;V_RefSourceSystem_V2_IREF0;Rule Zone View;Reference view for SAP Web GUI URLs to be linked in reporting
FBI_CORE_CORE_P;AL2_CostsActual_Fact_PDM;V_CostsActualCost_V2_IFCT0_A2;Rule Zone View;
FBI_CORE_CORE_P;AL2_CostsActual_Fact_PDM;V_CostsActualCost_V2_IFCT0_B2;Rule Zone View;
FBI_CORE_CORE_P;AL2_CostsActual_Fact_PDM;V_CostsActualCost_V2_IFCT0_B4;Rule Zone View;
FBI_CORE_CORE_P;AL2_CostsActual_Fact_PDM;V_CostsActualCost_V2_IFCT0_G0;Rule Zone View;
FBI_CORE_CORE_P;AL2_CostsActual_Fact_PDM;V_CostsActualCost_V2_IFCT0_G1;Rule Zone View;
FBI_CORE_CORE_P;AL2_CostsActual_Fact_PDM;V_CostsActualCost_V2_IFCT0_G2;Rule Zone View;
FBI_CORE_CORE_P;AL2_CostsActual_Fact_PDM;V_CostsActualCost_V2_IFCT0_G3;Rule Zone View;
FBI_CORE_CORE_P;AL2_CostsActual_Fact_PDM;V_CostsActualCost_V2_IFCT0_G4;Rule Zone View;
FBI_CORE_CORE_P;AL2_CostsActual_Fact_PDM;V_CostsActualCost_V2_IFCT0_G5;Rule Zone View;
FBI_CORE_CORE_P;AL2_CostsActual_Fact_PDM;V_CostsActualCost_V2_IFCT0_G6;Rule Zone View;
FBI_CORE_CORE_P;AL2_CostsActual_Fact_PDM;V_CostsActualCost_V2_IFCT0_G7;Rule Zone View;
FBI_CORE_CORE_P;AL2_CostsActual_Fact_PDM;V_CostsActualCost_V2_IFCT0_G9;Rule Zone View;
FBI_CORE_CORE_P;AL2_CostsActual_Fact_PDM;V_CostsActualCost_V2_IFCT0_GK;Rule Zone View;
FBI_CORE_CORE_P;AL2_CostsActual_Fact_PDM;V_CostsActualCost_V2_IFCT0_O1;Rule Zone View;
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_BridgeEquipmentToFact_V2_IDIM1;Rule Zone View;Bridge table holding unique values for EquipmentDimId
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_BridgeMaintenanceOrderToFact_V2_IDIM1;Rule Zone View;Bridge table holding unique values for MaintenanceOrderDimId
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_BridgeSparePartToFact_IDIM1_Dummy;Rule Zone View;Bridge table holding distinct MaterialDimId Dummy-Ids of SpareParts created for the use case of reporting on maintenance actual costs
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_BridgeSparePartToFact_IDIM1_G0;Rule Zone View;Bridge table holding distinct MaterialDimIds of SpareParts created for the use case of reporting on maintenance actual costs from POE
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_BridgeSparePartToFact_IDIM1_G1;Rule Zone View;Bridge table holding distinct MaterialDimIds of SpareParts created for the use case of reporting on maintenance actual costs from P45
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_BridgeSparePartToFact_IDIM1_G2;Rule Zone View;Bridge table holding distinct MaterialDimIds of SpareParts created for the use case of reporting on maintenance actual costs from P72
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_BridgeSparePartToFact_IDIM1_G3;Rule Zone View;Bridge table holding distinct MaterialDimIds of SpareParts created for the use case of reporting on maintenance actual costs from P79
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_BridgeSparePartToFact_IDIM1_G4;Rule Zone View;Bridge table holding distinct MaterialDimIds of SpareParts created for the use case of reporting on maintenance actual costs from P81
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_BridgeSparePartToFact_IDIM1_G4_DemoSystem;Rule Zone View;Bridge table holding distinct MaterialDimIds of demo SpareParts created for the use case of reporting on maintenance actual costs from P81
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_BridgeSparePartToFact_IDIM1_G5;Rule Zone View;Bridge table holding distinct MaterialDimIds of SpareParts created for the use case of reporting on maintenance actual costs from P87
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_BridgeSparePartToFact_IDIM1_G6;Rule Zone View;Bridge table holding distinct MaterialDimIds of SpareParts created for the use case of reporting on maintenance actual costs from P99
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_Equipment_V3_IDIM1_G0;Rule Zone View;
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_Equipment_V3_IDIM1_G1;Rule Zone View;
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_Equipment_V3_IDIM1_G2;Rule Zone View;
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_Equipment_V3_IDIM1_G3;Rule Zone View;
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_Equipment_V3_IDIM1_G4;Rule Zone View;
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_Equipment_V3_IDIM1_G5;Rule Zone View;
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_Equipment_V3_IDIM1_G6;Rule Zone View;
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_FunctionalLocation_IDIM1_G0;Rule Zone View;
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_FunctionalLocation_IDIM1_G1;Rule Zone View;
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_FunctionalLocation_IDIM1_G2;Rule Zone View;
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_FunctionalLocation_IDIM1_G3;Rule Zone View;
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_FunctionalLocation_IDIM1_G4;Rule Zone View;
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_FunctionalLocation_IDIM1_G5;Rule Zone View;
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_FunctionalLocation_IDIM1_G6;Rule Zone View;
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_MaintenanceOrder_V3_IDIM1_G0;Rule Zone View;
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_MaintenanceOrder_V3_IDIM1_G1;Rule Zone View;
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_MaintenanceOrder_V3_IDIM1_G2;Rule Zone View;
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_MaintenanceOrder_V3_IDIM1_G3;Rule Zone View;
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_MaintenanceOrder_V3_IDIM1_G4;Rule Zone View;
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_MaintenanceOrder_V3_IDIM1_G5;Rule Zone View;
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_MaintenanceOrder_V3_IDIM1_G6;Rule Zone View;
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_MalfunctionNotification_V2_IDIM1_Dummy;Rule Zone View;MalfunctionNotification dimension created for the use case of reporting on maintenance (dummy records)
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_MalfunctionNotification_V2_IDIM1_G0;Rule Zone View;MalfunctionNotification dimension created for the use case of reporting on maintenance
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_MalfunctionNotification_V2_IDIM1_G1;Rule Zone View;MalfunctionNotification dimension created for the use case of reporting on maintenance
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_MalfunctionNotification_V2_IDIM1_G2;Rule Zone View;MalfunctionNotification dimension created for the use case of reporting on maintenance
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_MalfunctionNotification_V2_IDIM1_G3;Rule Zone View;MalfunctionNotification dimension created for the use case of reporting on maintenance
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_MalfunctionNotification_V2_IDIM1_G4;Rule Zone View;MalfunctionNotification dimension created for the use case of reporting on maintenance
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_MalfunctionNotification_V2_IDIM1_G5;Rule Zone View;MalfunctionNotification dimension created for the use case of reporting on maintenance
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_MalfunctionNotification_V2_IDIM1_G6;Rule Zone View;MalfunctionNotification dimension created for the use case of reporting on maintenance
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_PurchaseOrderLineItemForMaintenanceOrder_IDIM1_Dummy;Rule Zone View;Purchase order line item dimension created for the use case of reporting on maintenance actual costs (dummy records)
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_PurchaseOrderLineItemForMaintenanceOrder_IDIM1_G0;Rule Zone View;Purchase order line item dimension created for the use case of reporting on maintenance actual costs
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_PurchaseOrderLineItemForMaintenanceOrder_IDIM1_G1;Rule Zone View;Purchase order line item dimension created for the use case of reporting on maintenance actual costs
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_PurchaseOrderLineItemForMaintenanceOrder_IDIM1_G2;Rule Zone View;Purchase order line item dimension created for the use case of reporting on maintenance actual costs
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_PurchaseOrderLineItemForMaintenanceOrder_IDIM1_G3;Rule Zone View;Purchase order line item dimension created for the use case of reporting on maintenance actual costs
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_PurchaseOrderLineItemForMaintenanceOrder_IDIM1_G4;Rule Zone View;Purchase order line item dimension created for the use case of reporting on maintenance actual costs
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_PurchaseOrderLineItemForMaintenanceOrder_IDIM1_G5;Rule Zone View;Purchase order line item dimension created for the use case of reporting on maintenance actual costs
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_PurchaseOrderLineItemForMaintenanceOrder_IDIM1_G6;Rule Zone View;Purchase order line item dimension created for the use case of reporting on maintenance actual costs
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_SparePart_IDIM1_Dummy;Rule Zone View;SpareParts dimension created for the use case of reporting on maintenance actual costs (dummy records)
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_SparePart_IDIM1_G0;Rule Zone View;SpareParts dimension created for the use case of reporting on maintenance actual costs from POE
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_SparePart_IDIM1_G1;Rule Zone View;SpareParts dimension created for the use case of reporting on maintenance actual costs from P45
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_SparePart_IDIM1_G2;Rule Zone View;SpareParts dimension created for the use case of reporting on maintenance actual costs from P72
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_SparePart_IDIM1_G3;Rule Zone View;SpareParts dimension created for the use case of reporting on maintenance actual costs from P79
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_SparePart_IDIM1_G4;Rule Zone View;SpareParts dimension created for the use case of reporting on maintenance actual costs from P81
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_SparePart_IDIM1_G4_DemoSystem;Rule Zone View;SpareParts demo dimension created for the use case of reporting on maintenance actual costs from P81
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_SparePart_IDIM1_G5;Rule Zone View;SpareParts dimension created for the use case of reporting on maintenance actual costs from P87
FBI_CORE_CORE_P;AL2_CostsMaintenance_DIM_PDM;V_SparePart_IDIM1_G6;Rule Zone View;SpareParts dimension created for the use case of reporting on maintenance actual costs from P99
FBI_CORE_CORE_P;AL2_CostsMaintenance_Fact_PDM;V_MaintenanceActualCost_V2_IFCT0_G0;Rule Zone View;Costs.Maintenance: Fact view for Actual costs from POE
FBI_CORE_CORE_P;AL2_CostsMaintenance_Fact_PDM;V_MaintenanceActualCost_V2_IFCT0_G1;Rule Zone View;Costs.Maintenance: Fact view for Actual costs from P45
FBI_CORE_CORE_P;AL2_CostsMaintenance_Fact_PDM;V_MaintenanceActualCost_V2_IFCT0_G2;Rule Zone View;Costs.Maintenance: Fact view for Actual costs from P72
FBI_CORE_CORE_P;AL2_CostsMaintenance_Fact_PDM;V_MaintenanceActualCost_V2_IFCT0_G3;Rule Zone View;Costs.Maintenance: Fact view for Actual costs from P79
FBI_CORE_CORE_P;AL2_CostsMaintenance_Fact_PDM;V_MaintenanceActualCost_V2_IFCT0_G4;Rule Zone View;Costs.Maintenance: Fact view for Actual costs from P81
FBI_CORE_CORE_P;AL2_CostsMaintenance_Fact_PDM;V_MaintenanceActualCost_V2_IFCT0_G5;Rule Zone View;Costs.Maintenance: Fact view for Actual costs from P87
FBI_CORE_CORE_P;AL2_CostsMaintenance_Fact_PDM;V_MaintenanceActualCost_V2_IFCT0_G6;Rule Zone View;Costs.Maintenance: Fact view for Actual costs from P99
FBI_CORE_HR_CORE_P;AL2_CostSurvey-HR_Fact_PDM;V_HRMonthlyPersonnelCapacityHeadcount_IFCT0;Rule Zone View;PersonnelÂ capacityÂ and Headcount according to MBR logic, subdivided into cost center and period
FBI_CORE_CORE_P;AL2_DCQMM_PDM;V_INTF_DCQMM_REF_ExchangeRatesToEuro;Dimension View;
FBI_CORE_CORE_P;AL2_eLake_Cost_Fact_PDM;V_eLake_CostActual_V1_IFCT0;Fact View;Cost Actual View for eLake
FBI_CORE_CORE_P;AL2_FBI-MDS_PDM;V_INFI_MDS_MD_CostCenter;Rule Zone View;Interface view for FBI-MDS to deliver the current CostCenter MasterData information
FBI_CORE_CORE_P;AL2_FBI-MDS_PDM;V_INFI_MDS_MD_CountryDescription;Volatile Zone View;Country Description
FBI_CORE_CORE_P;AL2_FBI-MDS_PDM;V_INFI_MDS_MD_CurrencyCode;Volatile Zone View;Currency Code Description
FBI_CORE_CORE_P;AL2_FBI-MDS_PDM;V_INFI_MDS_MD_Plant;Rule Zone View;Interface view for FBI-MDS to deliver the current Plant MasterData information
FBI_CORE_CORE_P;AL2_FBI-MDS_PDM;V_INFI_MDS_MD_ProfitCenter;Rule Zone View;
FBI_CORE_CORE_P;AL2_GSAccounting_DIM_PDM;V_INTF_MD_CompanyCode_M2;Rule Zone View;Interface view for transfer of end-of-previous-month company code master data to GS Accounting
FBI_CORE_CORE_P;AL2_GSAccounting_DIM_PDM;V_INTF_MD_CostCenter_M2;Rule Zone View;Interface view to list Cost Center attributes
FBI_CORE_CORE_P;AL2_GSAccounting_DIM_PDM;V_INTF_MD_Country_MF;Rule Zone View;Relationships between Country and Region from FBI-MDS
FBI_CORE_CORE_P;AL2_GSAccounting_DIM_PDM;V_INTF_MD_GLAccount_G0;Rule Zone View;Interface view for transfer of end-of-previous-month GL Account master data to GS Accounting
FBI_CORE_CORE_P;AL2_GSAccounting_DIM_PDM;V_INTF_MD_LegalEntity_M2;Rule Zone View;Interface view for transfer of end-of-previous-month legal entity master data to GS Accounting
FBI_CORE_CORE_P;AL2_GSAccounting_DIM_PDM;V_INTF_REF_ExchangeRatesToEuro_M2;Rule Zone View;Exchange rates for GS Accounting
FBI_CORE_CORE_P;AL2_GSAccounting_Fact_PDM;V_Book2ReportJournalEntriesAggregatedByCompCode_G0_V1_IFCT0;Rule Zone View;Fact view for B2R Journal Entries for G0, aggregated per company code
FBI_CORE_CORE_P;AL2_GSHRS_Fact_PDM;V_INTF_InqueryTool;Fact View;
FBI_CORE_CORE_P;AL2_GSP2P_DIM_PDM;V_INTF_CompanyCode_IDIM1;Dimension View;All Company Codes from RefMDS and other relevant SAP Source Systems
FBI_CORE_CORE_P;AL2_GSP2P_DIM_PDM;V_INTF_Plant_IDIM1;Dimension View;
FBI_CORE_CORE_P;AL2_GSP2P_DIM_PDM;V_INTF_Plant_V2_IDIM1;Dimension View;
FBI_CORE_CORE_P;AL2_GSP2P_DIM_PDM;V_INTF_PurchasingOrganization_IDIM1;Dimension View;
FBI_CORE_CORE_P;AL2_GSP2P_DIM_PDM;V_INTF_SupplierHierarchy_V1_IDIM1;Dimension View;Supplier Hierarchy dimension according to Outgoing Interface #0201 https://inside-docupedia.bosch.com/confluence/x/1D6tfg
FBI_CORE_CORE_P;AL2_GSP2P_DIM_PDM;V_INTF_Vendor_V1_IDIM1;Dimension View;
FBI_CORE_CORE_P;AL2_GSP2P_Fact_PDM;V_AccountingP2PAggregated_V1_IFCT0;Fact View;Data.CORE Outgoing Interface #0191 https://inside-docupedia.bosch.com/confluence/x/UlFQf
FBI_CORE_CORE_P;AL2_GSP2P_Fact_PDM;V_AccountingP2PDetailed_V1_IFCT0;Fact View;Data.CORE Outgoing Interface #0190 https://inside-docupedia.bosch.com/confluence/x/RT1Qf
FBI_CORE_CORE_P;AL2_GSSGA_DIM_PDM;V_ActivityType_V1_IDIM1;Dimension View;" All attributes/values from dimension ""ActivityType"" required without limitation and available only for Language code 'EN'."
FBI_CORE_CORE_P;AL2_GSSGA_DIM_PDM;V_CostCenter_V4_IDIM1;Dimension View;Dimensional view providing the BK of Cost Center including Attributes and Hierarchies, in language code EN (English) 
FBI_CORE_CORE_P;AL2_GSSGA_DIM_PDM;V_CostCenter_V5_IDIM1;Dimension View;Dimensional view providing the BK of Cost Center including Attributes and Hierarchies, in language code EN (English) 
FBI_CORE_CORE_P;AL2_GSSGA_DIM_PDM;V_CostElement_V3_IDIM1;Dimension View;"All attributes/values from dimension ""CostElement"" required without limitation and available only for Language code 'EN'."
FBI_CORE_CORE_P;AL2_GSSGA_DIM_PDM;V_INTF_REF_ExchangeRatesToEuro_M2;Dimension View;Exchange rates for GS SGnA ( taken from GS Accounting )
FBI_CORE_CORE_P;AL2_GSSGA_Fact_Actual_PDM;V_ActualCost_V2_IFCT0_A2;Rule Zone View;Fact view containing actual cost document data 
FBI_CORE_CORE_P;AL2_GSSGA_Fact_Actual_PDM;V_ActualCost_V2_IFCT0_B2;Rule Zone View;Fact view containing actual cost document data for system PS0 (B2)
FBI_CORE_CORE_P;AL2_GSSGA_Fact_Actual_PDM;V_ActualCost_V2_IFCT0_B4;Rule Zone View;Fact view containing actual cost document data 
FBI_CORE_CORE_P;AL2_GSSGA_Fact_Actual_PDM;V_ActualCost_V2_IFCT0_D0;Rule Zone View;Fact view containing actual cost document data 
FBI_CORE_CORE_P;AL2_GSSGA_Fact_Actual_PDM;V_ActualCost_V2_IFCT0_D1;Rule Zone View;Fact view containing actual cost document data 
FBI_CORE_CORE_P;AL2_GSSGA_Fact_Actual_PDM;V_ActualCost_V2_IFCT0_D3;Rule Zone View;Fact view containing actual cost document data 
FBI_CORE_CORE_P;AL2_GSSGA_Fact_Actual_PDM;V_ActualCost_V2_IFCT0_D4;Rule Zone View;Fact view containing actual cost document data for system PC4 (D4)
